קוד בנק,שם בנק,קוד סניף,שם סניף,כתובת סניף,יישוב,מיקוד,ת.ד,טלפון,פקס,טלפון חינם,גישה לנכים,יום סגור,סיווג הסניף,תאריך פתיחה,תאריך סגירה,בנק ממזג,סניף ממזג,קואורדינטת X,קואורדינטת Y
10,בנק לאומי לישראל בע"מ,679,מבואות עצמאיות,יהודה הלוי 35 ,תל אביב -יפו,6513617,0,03-9545522,,*5522,לא,יום ש,יחידת ביצוע,01/01/2018,,,,34.77202,32.061776
10,בנק לאומי לישראל בע"מ,680,מודיעין,הרכבת 2 ,מודיעין-מכבים-רעות*,7178618,0,03-9545522,,*5522,כן,יום ו,מיוחד,18/03/1998,,,,35.00686,31.9018
10,בנק לאומי לישראל בע"מ,681,רמת פולג,זלמן שזר 10 ,נתניה,4249306,0,03-9545522,,*5522,כן,יום ו,מיוחד,16/02/1998,,,,34.844496,32.275505
10,בנק לאומי לישראל בע"מ,682,עסקים רמת החייל,דרך מנחם בגין 7 בית גיבור,רמת גן,5268108,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/06/1998,,10001,748,34.773774,31.238521
10,בנק לאומי לישראל בע"מ,683,כוכב יאיר,ויצמן 101 ,כפר סבא,4436410,0,03-9545522,,*5522,כן,יום ו,מיוחד,22/02/2001,,,,34.907701,32.175563
10,בנק לאומי לישראל בע"מ,684,מזכרת בתיה,שדרות אליהו 8 ,מזכרת בתיה,7680400,,03-9545522,077-8083684,*5522,כן,יום א,מיוחד,16/12/2008,,,,,
10,בנק לאומי לישראל בע"מ,685,בנקאות פרטית חיפה,שד' הנשיא 107 מרכז פנורמה,חיפה,3464101,0,03-9545522,,*5522,כן,יום ו,מיוחד,05/02/2002,,,,34.987228,32.806682
10,בנק לאומי לישראל בע"מ,686,בנקאות פרטית ת"א,הארבעה 28 מגדל חג'ג' קומה 22,תל אביב -יפו,6107025,0,03-9545522,,*5522,כן,יום ו,מיוחד,26/02/2002,,,,34.78655,32.07027
10,בנק לאומי לישראל בע"מ,687,בנקאות פרטית ירושלים,דוד המלך 19 ,ירושלים,9410143,,02-6201877,03-5148936,,לא,יום ו,מיוחד,09/10/2002,,,,,
10,בנק לאומי לישראל בע"מ,688,בנקאות פרטית השרון,המנופים 15 בית לידר אזור תעשיה הרצליה,הרצלייה,4672510,0,03-9545522,,*5522,כן,יום ו,מיוחד,20/06/2002,,,,34.809193,32.159955
10,בנק לאומי לישראל בע"מ,691,צאלון,צאלון 21 מודיעין,מודיעין-מכבים-רעות*,7171515,0,03-9545522,,*5522,כן,יום ו,מיוחד,07/07/2008,,10001,680,35.016727,31.905731
10,בנק לאומי לישראל בע"מ,692,גבעת שמואל,נתניהו 23 גבעת שמואל,גבעת שמואל,5442407,,03-9545522,09-7931127,*5522,כן,יום א,מיוחד,17/07/2008,,10001,843,,
10,בנק לאומי לישראל בע"מ,693,עסקים איילון,רחוב הערבה (בית מוטורולה)  איירפורט סיטי 0 אירפורט סיטי,לוד,7019900,0,03-9545522,,*5522,כן,יום ו,מיוחד,14/06/2001,,10001,707,34.910324,31.987819
10,בנק לאומי לישראל בע"מ,694,סביוני ים,האילנות 2 ,קריית ים,2907565,,03-9545522,077-8083694,*5522,כן,יום א,מיוחד,24/11/2008,,10001,900,,
10,בנק לאומי לישראל בע"מ,698,עסקים ספיר,מרכז מסחרי ספיר 0 צומת כוכב יאיר צור יגאל,כוכב יאיר,4486200,0,03-9545522,,*5522,כן,יום ו,מיוחד,12/07/2011,,,,34.982082,32.220385
10,בנק לאומי לישראל בע"מ,701,לאומי טוטאל דיגיטל,טוליפמן 7 ,ראשון לציון,7536406,0,03-9545522,,*5522,כן,יום ש,מיוחד,02/12/2012,,,,34.812685,31.983142
10,בנק לאומי לישראל בע"מ,702,עסקים מבואות חיפה,פלימן 4 בנכס סניף קניון חיפה לשעבר,חיפה,3508416,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.963717,32.790427
10,בנק לאומי לישראל בע"מ,703,כפר גנים,העצמאות 65 ,פתח תקווה,4937999,0,03-9545522,,*5522,כן,יום א,מיוחד,02/09/2010,,10001,940,34.869453,32.074691
10,בנק לאומי לישראל בע"מ,704,באר יעקב,אפרים קישון 9 מרכז אלמוג תלמי מנשה,באר יעקב,7031717,,03-9545522,077-8083704,*5522,כן,יום א,מיוחד,07/09/2010,,10001,933,,
10,בנק לאומי לישראל בע"מ,705,השופטים,שדרות גושן 90 ,קריית מוצקין,2631122,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.074221,32.831744
10,בנק לאומי לישראל בע"מ,706,פרדסיה,הארז 29 ,פרדסייה,4281500,0,03-9545522,,*5522,כן,יום ו,מיוחד,12/10/2010,,,,34.907862,32.306097
10,בנק לאומי לישראל בע"מ,707,מרכז עסקים אפק,סוטין 1 אזור תעשיה סגולה,פתח תקווה,4900738,0,03-9545522,,*5522,כן,יום ו,מיוחד,25/03/1998,,,,34.894363,32.101931
10,בנק לאומי לישראל בע"מ,708,שחקים,היצירה 3 ,רמת גן,5252141,,03-9545522,077-8083708,*5522,כן,יום ו,רגיל,15/02/2006,,10001,666,,
10,בנק לאומי לישראל בע"מ,709,עסקים פתח תקווה,יצחק רבין 1 בנין גלובל טאוורס,פתח תקווה,4925110,0,03-9545522,,*5522,כן,יום ו,מיוחד,07/09/2006,,,,34.86168,32.09018
10,בנק לאומי לישראל בע"מ,713,יפיע,כביש ראשי חיפה - נצרת 40 ,יפיע,1695500,0,03-9545522,,*5522,כן,יום א,מיוחד,12/04/2016,,10001,987,35.274041,32.682491
10,בנק לאומי לישראל בע"מ,714,כפר סבא הירוקה,רפפורט 3 ,כפר סבא,4465141,,076-8671433,077-8082714,*5522,כן,יום א,מיוחד,06/01/2015,,,,,
10,בנק לאומי לישראל בע"מ,715,בנקאות פרטית חורב,חורב 14 אחוזה,חיפה,3434120,0,03-9545522,,*5522,כן,יום ו,מיוחד,27/05/2015,,,,34.98588,32.78527
10,בנק לאומי לישראל בע"מ,716,שלוחת קניון חיפה,פלימן 4 ,חיפה,3508416,0,03-9545522,,*5522,כן,יום ו,מיוחד,09/11/1997,,10001,702,34.963717,32.790427
10,בנק לאומי לישראל בע"מ,717,עסקים נתניה,הצורן 4 בנין 10 קומה 5,נתניה,4250601,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/04/2001,,10001,744,34.864977,32.291162
10,בנק לאומי לישראל בע"מ,718,בנקאות פרטית בינלאומית 718 ת"א,דיזינגוף 55 ,תל אביב -יפו,6433227,,03-6217333,03-6217355,,לא,יום א,מיוחד,26/11/2002,,,,,
10,בנק לאומי לישראל בע"מ,719,סביניה,קרן היסוד 64 ,קריית ביאליק,2705307,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.088187,32.834742
10,בנק לאומי לישראל בע"מ,720,טשרניחובסקי,טשרניחובסקי 2 כרמל צרפתי,חיפה,3570102,,03-9545522,077-8083720,*5522,לא,יום א,רגיל,01/02/1949,,,,,
10,בנק לאומי לישראל בע"מ,722,חרפיש,מרכז הכפר 0 ,חורפיש,2515500,0,03-9545522,,*5522,כן,יום א,מיוחד,17/03/2016,,,,35.345727,33.015216
10,בנק לאומי לישראל בע"מ,723,אכסאל,רח' ראשי אכסאל 1 ,אכסאל,1692000,0,03-9545522,,*5522,כן,יום א,מיוחד,29/03/2016,,10001,979,35.319864,32.682078
10,בנק לאומי לישראל בע"מ,725,עסקים פארק המדע,פרופסור אברהם פצ'ורניק 19 פרויקט יובלים בניין A  קומה 6,נס ציונה,7413015,0,03-9545522,,*5522,כן,יום ו,מיוחד,14/02/2023,,,,34.806682,31.920112
10,בנק לאומי לישראל בע"מ,727,ראש פינה,האגס 0 סנטר הגליל,ראש פינה,1200000,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.551041,32.96937
10,בנק לאומי לישראל בע"מ,729,יקנעם,התמר 2 קניון דרכים,יקנעם עילית,2068701,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.105831,32.660548
10,בנק לאומי לישראל בע"מ,731,חזון איש,חזון איש 54 ,בני ברק,5151119,,03-9545522,077-8083731,*5522,כן,יום א,מיוחד,23/12/2010,,10001,856,,
10,בנק לאומי לישראל בע"מ,732,קצרין,דליות 6 מרכז מסחרי איתן,קצרין,1290000,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.689572,32.99457
10,בנק לאומי לישראל בע"מ,734,נוה זאב,יוהנה ז'בוטינסקי 13 ,באר שבע,8425815,0,03-9545522,,*5522,כן,יום ו,מיוחד,26/09/2011,,,,34.773774,31.238521
10,בנק לאומי לישראל בע"מ,736,אגוז,האגוז 0 ,יבנה,8151007,0,03-9545522,,*5522,כן,יום א,מיוחד,01/10/1990,,10001,939,34.735694,31.877882
10,בנק לאומי לישראל בע"מ,739,גן יבנה,הרצל 4 ,גן יבנה,7080000,0,03-9545522,,*5522,כן,יום ו,מיוחד,23/10/2006,,,,34.712342,31.78937
10,בנק לאומי לישראל בע"מ,742,ראש העין,זהרה אלפסיה 7 מרכז מסחרי  שפיר סנטר,ראש העין,4804020,0,03-9545522,,*5522,כן,יום ו,מיוחד,08/05/1997,,,,34.9787,32.08563
10,בנק לאומי לישראל בע"מ,743,עסקים הבורסה,דרך מנחם בגין 7 בית גיבור,רמת גן,5268108,0,03-9545522,,*5522,כן,יום ו,מיוחד,27/04/1997,,10001,748,34.800115,32.085432
10,בנק לאומי לישראל בע"מ,744,מרכז עסקים השרון,הצורן 4 בנין 10 קומה 5,נתניה,4366505,0,03-9545522,,*5522,כן,יום ו,מיוחד,21/12/1997,,,,34.864977,32.291162
10,בנק לאומי לישראל בע"מ,745,מרכז עסקים העמקים,מנחם בגין 72 קומה 2,עפולה,1871356,0,03-9545522,,*5522,כן,יום ו,מיוחד,25/12/2005,,,,35.29805,32.60271
10,בנק לאומי לישראל בע"מ,746,מרכז קופות פתח תקוה,רוטשילד 57 ,פתח תקווה,4947306,0,03-9545522,,*5522,כן,יום ו,מיוחד,14/06/2021,,,,34.88104,32.08935
10,בנק לאומי לישראל בע"מ,747,שוהם,עמק איילון 30 מרכז מסחרי,שוהם,5296000,0,03-9545522,,*5522,כן,יום ו,מיוחד,24/12/1997,,,,34.9467,32
10,בנק לאומי לישראל בע"מ,748,מרכז עסקים דן,דרך מנחם בגין 7 בית גיבור,רמת גן,5268108,0,03-9545522,,*5522,כן,יום ו,מיוחד,09/11/2018,,,,34.773774,31.238521
10,בנק לאומי לישראל בע"מ,752,מעלה אדומים,ככר יהלום 0 מרכז מסחרי,מעלה אדומים,9845204,0,03-9545522,,*5522,כן,יום ו,מיוחד,21/09/1983,,,,35.298032,31.773585
10,בנק לאומי לישראל בע"מ,754,ג'דיידה - מכר,כביש ראשי ג'דיידה מכר 0 ,ג'דיידה-מכר,2510500,0,03-9545522,,*5522,כן,יום א,מיוחד,29/03/2016,,10001,960,35.145746,32.928834
10,בנק לאומי לישראל בע"מ,757,ג'לג'וליה,הרחוב הראשי 5333 60 ,ג'לג'וליה,4585000,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.956898,32.152286
10,בנק לאומי לישראל בע"מ,758,ערד,חן 4 המרכז המסחרי,ערד,8903110,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.210144,31.256647
10,בנק לאומי לישראל בע"מ,761,גוש חלב,מרכז הכפר 0 ,ג'ש (גוש חלב),1387200,0,03-9545522,,*5522,כן,יום ו,מיוחד,09/03/2016,,,,35.446472,33.022306
10,בנק לאומי לישראל בע"מ,766,בית וגן,שדרות הרצל 106 בית הכרם,ירושלים,9618702,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.187216,31.779408
10,בנק לאומי לישראל בע"מ,767,מרכז עסקים חולון,המשביר 1 אזור התעשיה,חולון,5885214,0,076-8676799,,*5522,כן,יום ו,מיוחד,12/10/2018,,,,34.800807,32.015587
10,בנק לאומי לישראל בע"מ,771,שאול המלך,שאול המלך 1 ,תל אביב -יפו,6473301,,03-9545522,077-8083771,*5522,כן,יום א,מיוחד,27/12/2012,,,,,
10,בנק לאומי לישראל בע"מ,772,בועיינה נוג'ידאת,מרכז הכפר בועיינה נוג'ידאת 0 ,בועיינה-נוג'ידאת,1692400,,076-8677233,04-6642322,,כן,יום א,רגיל,18/02/2016,,10001,791,,
10,בנק לאומי לישראל בע"מ,775,היעלים,שדרות היעלים - שכונה ה',באר שבע,8472248,,03-9545522,077-8083775,*5522,כן,יום א,מיוחד,01/02/1949,,10001,,,
10,בנק לאומי לישראל בע"מ,778,ג'וליס,כניסה לכפר 0 ,ג'ולס,2498000,0,03-9545522,,*5522,כן,יום א,מיוחד,13/04/2016,,10001,867,35.176024,32.942167
10,בנק לאומי לישראל בע"מ,780,בנקאות פרטית בינלאומית ירושלים,דוד המלך 19 ,ירושלים,9410143,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.222045,31.775016
10,בנק לאומי לישראל בע"מ,781,מרכז שירות בת-ים,שדרות העצמאות 67 ,בת ים,5931501,0,03-9545522,,*5522,כן,יום א,מיוחד,15/04/2019,,,,34.749197,32.028714
10,בנק לאומי לישראל בע"מ,782,ספאפרה,כביש הרכס   בניין 5000/15 שכונת ספאפרה 0 ,נצרת,1650400,,076-8678233,04-6026322,,כן,יום א,רגיל,12/04/2016,,10001,840,,
10,בנק לאומי לישראל בע"מ,783,עסקים משכית,משכית 14 הרצליה פיתוח,הרצלייה,4673332,0,03-9545522,,*5522,כן,יום ו,מיוחד,13/03/2003,,,,34.811184,32.164955
10,בנק לאומי לישראל בע"מ,784,גילה,צביה ויצחק 800 מרכז מסחרי שכ' גילה,ירושלים,9422604,,03-9545522,077-8083784,*5522,כן,יום א,מיוחד,01/02/1949,,10001,785,,
10,בנק לאומי לישראל בע"מ,785,תלפיות,דרך חברון 101 ,ירושלים,9348002,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.220854,31.754281
10,בנק לאומי לישראל בע"מ,786,כיכר השבטים,שבט לוי 16 ,אשדוד,7767616,,03-9545522,077-8083786,*5522,כן,יום א,רגיל,31/07/2012,,,,,
10,בנק לאומי לישראל בע"מ,787,ג'ת,אלשאפעי - פינת ביר אלבום 0 ,ג'ת,3009100,0,03-9545522,,*5522,כן,יום ו,מיוחד,21/03/2016,,10001,983,35.03543,32.396087
10,בנק לאומי לישראל בע"מ,788,שלוחת קרית ארבע,כלב בן יפונה 0 כיכר מלכות דוד,קריית ארבע,9010000,0,03-9545522,,*5522,כן,יום ו,מיוחד,24/11/2002,,,,35.11519,31.53172
10,בנק לאומי לישראל בע"מ,789,אופקים,יהדות דרום אפריקה 14 ,אופקים,8757313,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.622797,31.315581
10,בנק לאומי לישראל בע"מ,790,נתיבות,בעלי מלאכה 5 צים סנטר,נתיבות,8776201,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.59367,31.417734
10,בנק לאומי לישראל בע"מ,791,טורעאן,מרכז הכפר 0 ,טורעאן,1695000,0,03-9545522,,*5522,כן,יום א,מיוחד,24/02/2016,,,,35.378111,32.775329
10,בנק לאומי לישראל בע"מ,792,נחף,מרכז הכפר נחף 0 ,נחף,2013700,0,03-9545522,,*5522,כן,יום ו,מיוחד,22/02/2016,,,,35.317808,32.933786
10,בנק לאומי לישראל בע"מ,795,פקיעין,כביש ראשי כיכר פקיעין מערבי 0 ,פקיעין (בוקייעה),2491400,0,03-9545522,,*5522,כן,יום ו,מיוחד,14/03/2016,,,,35.329256,32.981616
10,בנק לאומי לישראל בע"מ,796,ריינה - משהד,כביש ראשי 0 ,ריינה,1694000,0,03-9545522,,*5522,כן,יום א,מיוחד,21/01/2016,,10001,840,35.3212,32.727824
10,בנק לאומי לישראל בע"מ,797,גבעת אורנים,עגנון 20 ,ירושלים,9358931,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.204319,31.761345
10,בנק לאומי לישראל בע"מ,798,רמות,גולדה מאיר 1 קניון רמות,ירושלים,9746033,0,03-9545522,,*5522,כן,יום א,מיוחד,10/10/2011,,10001,905,35.218477,31.796736
10,בנק לאומי לישראל בע"מ,799,בנקאות פרטית רחובות,ויצמן 2 צמוד לסניף רחובות/הרצל 2,רחובות,7627005,0,03-9545522,,*5522,כן,יום ו,מיוחד,21/06/2015,,10001,626,34.810393,31.899218
10,בנק לאומי לישראל בע"מ,800,מרכזי,אבא הילל סילבר 3 קרית שירותי בלל,לוד,7129404,0,03-9545522,,*5522,כן,יום ש,מיוחד,01/02/1949,,,,34.901649,31.963143
10,בנק לאומי לישראל בע"מ,801,יפו,שדרות ירושלים 19 מתחם חצרות יפו,תל אביב -יפו,6811203,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.759593,32.053932
10,בנק לאומי לישראל בע"מ,802,עסקים אלנבי,הארבעה 19 מגדל על קומה 11,תל אביב -יפו,6713308,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,817,34.786873,32.070425
10,בנק לאומי לישראל בע"מ,803,ביאליק (תושבי חוץ),אבן גבירול 71 סניף כיכר רבין,תל אביב -יפו,6416202,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.781203,32.082662
10,בנק לאומי לישראל בע"מ,804,גורדון,בן יהודה 87 א',תל אביב -יפו,6343701,0,03-9545522,,*5522,לא,יום ו,מיוחד,01/02/1949,,10001,816,34.771171,32.082561
10,בנק לאומי לישראל בע"מ,805,עסקים פלורנטין,אליפלט 26 ,תל אביב -יפו,6608026,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.764157,32.057806
10,בנק לאומי לישראל בע"מ,806,לב דיזנגוף,המלך ג'ורג' 61 ,תל אביב -יפו,6433712,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.77588,32.07529
